Code Constraint, Found
(!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_TLS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_LINUX_MODULE_24__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_GLOB__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_LFS__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_BACKTRACE__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__)),1
(definedEx(__UCLIBC_HAS_LOCALE__) || (!definedEx(__UCLIBC_HAS_CTYPE_CHECKED__) && !definedEx(__UCLIBC_HAS_CTYPE_UNSAFE__) && !definedEx(__UCLIBC_HAS_CTYPE_ENFORCED__)) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__)),1
((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__MALLOC_STANDARD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__MALLOC_STANDARD__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__LINUXTHREADS_OLD__))))),1
(definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)),1
(!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_LOCALE__)),1
(definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_WCHAR__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__USE_OLD_VFPRINTF__)),1
(!definedEx(__UCLIBC_HAS_REALTIME__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(!definedEx(__UCLIBC_SUSV4_LEGACY__) || ((definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || ((definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__)))) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__)))))),1
(definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || (!definedEx(__UCLIBC_HAS_IPV6__) && !definedEx(__UCLIBC_HAS_SOCKET__) && !definedEx(__UCLIBC_HAS_IPV4__))),1
(!definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_FLOATS__) || definedEx(__LINUXTHREADS_NEW__)) && (!definedEx(__UCLIBC_HAS_FLOATS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_LOCALE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))) || !definedEx(__LINUXTHREADS_NEW__)))) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_FLOATS__) || ((!definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))) || definedEx(__LINUXTHREADS_NEW__)) && (!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__)))))),1
(!definedEx(__USE_OLD_VFPRINTF__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)))),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_TLS__) || (!definedEx(__UCLIBC_HAS_IPV4__) && !definedEx(__UCLIBC_HAS_IPV6__))),1
(definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_XLOCALE__)),1
((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_TLS__)) && (!definedEx(__UCLIBC_HAS_TLS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__))))))),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || ((!definedEx(__UCLIBC_HAS_CTYPE_ENFORCED__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || definedEx(__UCLIBC_HAS_XLOCALE__)) && (!definedEx(__UCLIBC_HAS_CTYPE_ENFORCED__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__)))),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_MALLOC_DEBUGGING__)),1
(definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(definedEx(__LINUXTHREADS_OLD__) || definedEx(__HAVE_SHARED__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)),0
(!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_WCHAR__) || (definedEx(__UCLIBC_HAS_XLOCALE__) && (definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__)))),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_TLS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_BACKTRACE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_SYSLOG__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || definedEx(__LINUXTHREADS_OLD__)),1
(!definedEx(__LINUXTHREADS_NEW__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__)) && (definedEx(__UCLIBC_HAS_LOCALE__) || (!definedEx(__UCLIBC_HAS_CTYPE_CHECKED__) && !definedEx(__UCLIBC_HAS_CTYPE_UNSAFE__) && !definedEx(__UCLIBC_HAS_CTYPE_ENFORCED__)) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__))) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__PTHREADS_DEBUG_SUPPORT__) || definedEx(__UCLIBC_HAS_TLS__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__USE_OLD_VFPRINTF__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__UCLIBC_HAS_IPV6__) && !definedEx(__UCLIBC_HAS_SOCKET__) && !definedEx(__UCLIBC_HAS_IPV4__)) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_OBSOLETE_SYSV_SIGNAL__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_PTY__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__ASSUME_DEVPTS__) || definedEx(__LINUXTHREADS_OLD__)),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_REALTIME__))),0
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_FLOATS__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__MALLOC__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_WCHAR__) || !definedEx(__UCLIBC_HAS_GLIBC_CUSTOM_STREAMS__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_GLOB__) || !definedEx(__UCLIBC_HAS_LFS__)),1
((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__))),1
(!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CRYPT__) || !definedEx(__UCLIBC_HAS_SHA256_CRYPT_IMPL__)),1
(!definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_SHADOW__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_WORDEXP__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_STDIO_BUFSIZ_NONE__) || definedEx(__LINUXTHREADS_OLD__)),1
(definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_HEXADECIMAL_FLOATS__)),1
(!definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__LINUXTHREADS_NEW__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)))),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_SYSLOG__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_GLOB__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_MALLOC_DEBUGGING__)),1
(!definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__LINUXTHREADS_NEW__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || (definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_LOCALE__)) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__)))),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__MALLOC_SIMPLE__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_SUSV3_LEGACY__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_FNMATCH__) || !definedEx(__UCLIBC_HAS_FNMATCH_OLD__)),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__UCLIBC_HAS_IPV4__) && !definedEx(__UCLIBC_HAS_IPV6__))),1
(!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__ARCH_USE_MMU__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(!definedEx(__UCLIBC_HAS_GNU_ERROR__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)))),1
(!definedEx(__UCLIBC_HAS_SOCKET__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_TLS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_LOCALE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__)))) && (!definedEx(__UCLIBC_HAS_TLS__) || ((definedEx(__LINUXTHREADS_OLD__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_LOCALE__))))) || !definedEx(__UCLIBC_HAS_RPC__)),1
(!definedEx(__UCLIBC_HAS_REALTIME__) || definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__)),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_FLOATS__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))))),1
(!definedEx(__UCLIBC_HAS_REALTIME__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__)),1
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__UCLIBC_HAS_TLS__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__LINUXTHREADS_OLD__) || ((!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_OLD__)))),1
